ntcse,uunn,amt,direccion,wgsy,wgsx
E421170,HUANUCO,A4271,CA - CARRETERA JACAS GRANDE,-9.540250494,-76.67658366
E421169,HUANUCO,A4271,CA - CARRETERA GRANDE,-9.53777496,-76.64245307
E421708,HUANUCO,A4257,LO - LOTIZACIÓN CA - CARRETERA TOMAYQUICHUA,-10.08160367,-76.2154536
E421712,HUANUCO,A4253,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO JR - JIRÓN 2 DE MAYO ESQ. 14 DE AGOSTO,-9.921864297,-76.23680253
E421720,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL HUACHOG CA - CARRETERA COLPA BAJA,-9.88102779,-76.20146885
E421718,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL CHINCHUPAMPA CA - CARRETERA CHINCHUPAMPA,-9.800769499,-75.98388649
E421719,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL PUCA PUNTA CA - CARRETERA PUCA PUNTA,-9.788823338,-75.95925711
E421709,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL SANTA MARIA DEL VALLE CA - CARRETERA EBC SANTA MARIA DEL VALLE,-9.871407996,-76.15962
E421714,HUANUCO,A4272,CO - CONJUNTO HABITACIONAL BAÑOS CA - CARRETERA EBC BAÑOS,-10.06755979,-76.72892493
E421715,HUANUCO,A4268,CO - CONJUNTO HABITACIONAL CHUPAN CA - CARRETERA CHUPAN,-9.755616166,-76.66546982
E421717,HUANUCO,A4258,CO - CONJUNTO HABITACIONAL JACAS CHICO CA - CARRETERA EBC JACAS CHICO,-9.920476778,-76.47490409
E421726,HUANUCO,A4254,BO - BARRIO MIRAFLORES CA - CARRETERA VIA REGIONAL,-9.905517682,-76.2277895
E420698,HUANUCO,A4254,MIRAFLORES CA - CARRETERA CENTRAL,-9.906621805,-76.22904866
E420699,HUANUCO,A4254,MIRAFLORES CA - CARRETERA CENTRAL,-9.904811798,-76.22774146
E421028,HUANUCO,A4254,UR -  URBANIZACIÓN LOS PORTALES JR - JIRÓN L,-9.910477107,-76.2264593
E421728,HUANUCO,A4257,HUANCAHUASI CA - CARRETERA HUANCAHUASI,-10.09998994,-76.21150271
E421722,HUANUCO,A4268,CHUQUIS CA - CARRETERA CHUQUIS,-9.67384487,-76.69070892
E421721,HUANUCO,A4254,EX FUNDO ZEVALLOS CA - CARRETERA EX FUNDO ZEVALLOS,-9.916633909,-76.23055147
E421742,HUANUCO,A4260,CERRO ANTIPIRCA CA - CARRETERA CERRO ANTIPIRCA,-9.731700105,-76.19539292
E421741,HUANUCO,A4258,CACERIO RUNTOG CA - CARRETERA CACERIO RUNTOG,-10.07149215,-76.47752
E421745,HUANUCO,A4260,PACCHAYOG CA - CARRETERA PACCHAYOG,-9.787771606,-76.15327299
E421727,HUANUCO,A4251,FERIA - LA LAGUNA CA - CARRETERA HUANUCO,-9.940732899,-76.25325381
E421678,HUANUCO,A4258,ALGOHUAYIN CA - CARRETERA ALGOHUAYIN,-10.03965636,-76.54341061
E421746,HUANUCO,A4268,SAN FRANCISCO DE QUIPAS CA - CARRETERA SAN FRANCISCO DE QUIPAS,-9.666594557,-76.71886415
E421747,HUANUCO,A4268,PUCUTIN CA - CARRETERA PUCUTIN,-9.688007302,-76.71143274
E421748,HUANUCO,A4268,SAN JUAN DE QUIPAS CA - CARRETERA SAN JUAN DE QUIPAS,-9.68209974,-76.72203579
E421749,HUANUCO,A4268,HUANZAPAMPA CA - CARRETERA HUANZAPAMPA,-9.699718228,-76.72555742
E421750,HUANUCO,A4268,GOLGICANCHA CA - CARRETERA GOLGICANCHA,-9.697599406,-76.72860391
E421751,HUANUCO,A4268,PRIMAVERA CA - CARRETERA PRIMAVERA,-9.704372977,-76.73411703
E421743,HUANUCO,A4260,LA HOYADA CA - CARRETERA LA HOYADA,-9.875064588,-76.08167267
E421686,HUANUCO,A4258,SAN CRISTOBAL DE CARANACU CA - CARRETERA SAN CRISTOBAL DE CARANACU,-10.05415016,-76.51275055
E421680,HUANUCO,A4258,RACCHAPAMPA CA - CARRETERA RACCHAPAMPA,-10.05174148,-76.55541514
E421685,HUANUCO,A4258,QUILLARAGRA CA - CARRETERA QUILLARAGRA,-10.04887393,-76.52152708
E421687,HUANUCO,A4258,ANTAPITEG CA - CARRETERA ANTAPITEG,-10.06240515,-76.51661502
E421681,HUANUCO,A4258,PUCAHUANCAY CA - CARRETERA PUCAHUANCAY,-10.08861796,-76.57390274
E421689,HUANUCO,A4258,SANTA ROSA DE MARCACASHA CA - CARRETERA SANTA ROSA DE MARCACASHA,-10.07016552,-76.50896121
E421688,HUANUCO,A4258,SANTA ROSA DE COLLA CA - CARRETERA SANTA ROSA DE COLLA,-10.07225943,-76.51875378
E421675,HUANUCO,A4258,UTCUBAMBA CA - CARRETERA UTCUBAMBA,-10.00159442,-76.54980326
E421690,HUANUCO,A4258,SAN JUAN DE PUMAMAYO CA - CARRETERA SAN JUAN DE PUMAMAYO,-10.0844792,-76.4942172
E421682,HUANUCO,A4258,SAN FERMIN DE CONTADERA CA - CARRETERA SAN FERMIN DE CONTADERA,-10.06895139,-76.5406556
E421691,HUANUCO,A4258,SAN JOSE DE JULCAN CA - CARRETERA SAN JOSE DE JULCAN,-10.09348553,-76.48711248
E421683,HUANUCO,A4258,PARIACANCHA CA - CARRETERA PARIACANCHA,-10.07887492,-76.53019733
E421684,HUANUCO,A4258,SAN FRANCISCO DE LLAMAPASHILLON CA - CARRETERA SAN FRANCISCO DE LLAMAPASHILLON,-10.09533708,-76.50867638
E421677,HUANUCO,A4258,TOCANA CA - CARRETERA TOCANA,-10.00993273,-76.57248228
E421693,HUANUCO,A4258,SAN ANTONIO DE CHACRAS CA - CARRETERA SAN ANTONIO DE CHACRAS,-10.01503005,-76.48445847
E421676,HUANUCO,A4258,HUANCACANCHA CA - CARRETERA HUANCACANCHA,-10.01037561,-76.54936028
E421692,HUANUCO,A4258,SAN ANTONIO DE CHACRAS CA - CARRETERA SAN ANTONIO DE CHACRAS,-10.01864615,-76.48408192
E421694,HUANUCO,A4258,ANDRES AVELINO CACERES CA - CARRETERA ANDRES AVELINO CACERES,-10.0222387,-76.48304837
E421668,HUANUCO,A4258,GASGO CA - CARRETERA GASGO,-9.965479102,-76.52171555
E421669,HUANUCO,A4258,SAN ISIDRO DE PAURA CA - CARRETERA SAN ISIDRO DE PAURA,-9.959778632,-76.50159161
E421670,HUANUCO,A4258,SAN ISIDRO DE PAURA CA - CARRETERA SAN ISIDRO DE PAURA,-9.954295365,-76.49550078
E421671,HUANUCO,A4258,SAN CRISTOBAL DE POTAGA CA - CARRETERA SAN CRISTOBAL DE POTAGA,-9.940839685,-76.51132097
E421672,HUANUCO,A4258,SAN CRISTOBAL DE POTAGA CA - CARRETERA SAN CRISTOBAL DE POTAGA,-9.953410587,-76.50861934
E421674,HUANUCO,A4258,NAHUINPUQUIO CA - CARRETERA NAHUINPUQUIO,-9.995292018,-76.5254547
E421635,HUANUCO,A4272,ANTACOLPA CA - CARRETERA ANTACOLPA,-10.25718571,-76.68291012
E421636,HUANUCO,A4272,ANTACOLPA CA - CARRETERA ANTACOLPA,-10.25733884,-76.68083938
E421632,HUANUCO,A4272,SAN JUAN DE AGOJIRCA CA - CARRETERA SAN JUAN DE AGOJIRCA,-10.10380978,-76.72933594
E421633,HUANUCO,A4272,YANAMACHAY CA - CARRETERA YANAMACHAY,-10.1112615,-76.72682617
E421631,HUANUCO,A4272,CARAN CA - CARRETERA CARAN,-10.07895349,-76.71403326
E421634,HUANUCO,A4272,CONDORCANCHA CA - CARRETERA CONDORCANCHA,-10.13685714,-76.72500616
E421637,HUANUCO,A4272,PARACSHA CA - CARRETERA PARACSHA,-10.1317879,-76.70101648
E421638,HUANUCO,A4272,PARACSHA CA - CARRETERA PARACSHA,-10.1310886,-76.70381508
E421639,HUANUCO,A4272,PARACSHA CA - CARRETERA PARACSHA,-10.12900228,-76.70314537
E421643,HUANUCO,A4272,SANTA ROSA CA - CARRETERA SANTA ROSA,-10.16623572,-76.73822943
E421644,HUANUCO,A4272,SANTA ROSA CA - CARRETERA SANTA ROSA,-10.16701248,-76.73889606
E421645,HUANUCO,A4272,CONCEPCION CA - CARRETERA CONCEPCION,-10.17495765,-76.7426215
E421642,HUANUCO,A4272,GASHAPAMPA CA - CARRETERA GASHAPAMPA,-10.21172774,-76.65633796
E421648,HUANUCO,A4272,TOLDO RUMI CA - CARRETERA TOLDO RUMI,-10.18855996,-76.75782091
E421649,HUANUCO,A4272,HUAMANMARCA CA - CARRETERA HUAMANMARCA,-10.17147078,-76.79301727
E421734,HUANUCO,A4272,JESUS CA - CARRETERA Jr. QUENAC y AV. LOS INCAS,-10.07024281,-76.63337084
E421640,HUANUCO,A4272,CUARTEL PAMPA CA - CARRETERA CUARTEL PAMPA,-10.17546868,-76.68969969
E421646,HUANUCO,A4272,LEONCIO PRADO CA - CARRETERA LEONCIO PRADO,-10.20174186,-76.7466918
E421641,HUANUCO,A4272,DONSUCANCHA CA - CARRETERA DONSUCANCHA,-10.18546162,-76.68850399
E421647,HUANUCO,A4272,SAN JUAN DE NUPE CA - CARRETERA SAN JUAN DE NUPE,-10.22787415,-76.7690495
E421622,HUANUCO,A4272,CORIAN CA - CARRETERA CORIAN,-10.11734393,-76.62528705
E421621,HUANUCO,A4272,SAN JOSE DE TICRA CA - CARRETERA SAN JOSE DE TICRA,-10.06133591,-76.6307844
E421630,HUANUCO,A4272,RIO BLANCO CA - CARRETERA RIO BLANCO,-10.06570683,-76.78175846
E421619,HUANUCO,A4272,QUINCHAS CA - CARRETERA QUINCHAS,-10.03811399,-76.66065099
E421620,HUANUCO,A4272,HUAPACHACUN CA - CARRETERA HUAPACHACUN,-10.05473578,-76.65482142
E421618,HUANUCO,A4272,SHUQUIL CA - CARRETERA SHUQUIL,-10.03270593,-76.66184072
E421627,HUANUCO,A4272,PACHASPITEG CA - CARRETERA PACHASPITEG,-10.02358055,-76.74098993
E421624,HUANUCO,A4272,HUACARCOCHA CA - CARRETERA HUACARCOCHA,-10.01485992,-76.71854113
E421628,HUANUCO,A4272,YURAC YURAC CA - CARRETERA YURAC YURAC,-10.06347138,-76.7352707
E421625,HUANUCO,A4272,SAN LUIS GONZAGA CA - CARRETERA SAN LUIS GONZAGA,-10.05174436,-76.71929957
E421603,HUANUCO,A4272,PUYAC CA - CARRETERA PUYAC,-9.890016655,-76.6134992
E421616,HUANUCO,A4272,PARIASH CA - CARRETERA PARIASH,-10.01434652,-76.66775285
E421617,HUANUCO,A4272,PARIASH CA - CARRETERA PARIASH,-10.01471333,-76.67021269
E421604,HUANUCO,A4272,DOS AGUAS CA - CARRETERA DOS AGUAS,-9.844807222,-76.59221945
E421657,HUANUCO,A4270,LIRIO PAMPA CA - CARRETERA LIRIO PAMPA,-9.829269862,-76.82879789
E421605,HUANUCO,A4272,VISTA ALEGRE DE TACAJ CA - CARRETERA VISTA ALEGRE DE TACAJ,-9.845002502,-76.60878013
E421601,HUANUCO,A4272,CASHAPAMPA CA - CARRETERA CASHAPAMPA,-9.90833405,-76.66066915
E421561,HUANUCO,A4271,COCHAPATA CA - CARRETERA COCHAPATA,-9.550428607,-76.78048997
E421600,HUANUCO,A4272,CHANCOS CA - CARRETERA CHANCOS,-9.921384203,-76.63666482
E421552,HUANUCO,A4271,YACUJITANAN CA - CARRETERA YACUJITANAN,-9.549195477,-76.83541564
E421567,HUANUCO,A4271,CHUPANCANCHA CA - CARRETERA CHUPANCANCHA,-9.507927038,-76.866786
E421568,HUANUCO,A4271,HUAMACHACRA CA - CARRETERA HUAMACHACRA,-9.493622041,-76.86438427
E421585,HUANUCO,A4271,SHUCSHA CA - CARRETERA SHUCSHA,-9.384777872,-76.70103354
E421569,HUANUCO,A4271,SANTA ROSA CA - CARRETERA SANTA ROSA,-9.49234562,-76.8761491
E421565,HUANUCO,A4271,SEÑOR DE MAYO CA - CARRETERA SEÑOR DE MAYO,-9.502850665,-76.84438416
E421578,HUANUCO,A4271,SOL DE CASTILLA CA - CARRETERA SOL DE CASTILLA,-9.478502302,-76.79127302
E421582,HUANUCO,A4271,SAN MARTIN CA - CARRETERA SAN MARTIN,-9.40290287,-76.76627063
E421580,HUANUCO,A4271,ACLLAHUASI CA - CARRETERA ACLLAHUASI,-9.44333401,-76.77209486
E421606,HUANUCO,A4272,SAN JUAN CA - CARRETERA SAN JUAN,-9.82938584,-76.59828832
E421659,HUANUCO,A4269,SHUNQUIPAMPA CA - CARRETERA SHUNQUIPAMPA,-9.802806906,-76.66876094
E421650,HUANUCO,A4270,CONOBAMBA CA - CARRETERA CONOBAMBA,-9.850181648,-76.82924916
E421653,HUANUCO,A4270,COLPA CA - CARRETERA COLPA,-9.860692303,-76.84673716
E421666,HUANUCO,A4269,MILPO CA - CARRETERA MILPO,-9.8841507,-76.70086801
E421660,HUANUCO,A4269,YANANPAMPA CA - CARRETERA YANANPAMPA,-9.818807592,-76.67854468
E421607,HUANUCO,A4272,CHOGOPAMPA CA - CARRETERA CHOGOPAMPA,-9.815519925,-76.56670147
E421651,HUANUCO,A4270,HUARACASHASH CA - CARRETERA HUARACASHASH,-9.845440902,-76.87053226
E421652,HUANUCO,A4270,HUARACASHASH CA - CARRETERA HUARACASHASH,-9.844754215,-76.86785991
E421608,HUANUCO,A4272,LLACSHAGAYAN CA - CARRETERA LLACSHAGAYAN,-9.812790401,-76.5702497
E421665,HUANUCO,A4269,ANGAS CA - CARRETERA ANGAS,-9.864606978,-76.69694068
E421661,HUANUCO,A4269,VILLA DE MANTA CA - CARRETERA VILLA DE MANTA,-9.822018527,-76.68392642
E421662,HUANUCO,A4269,VILLA DE MANTA CA - CARRETERA VILLA DE MANTA,-9.823279728,-76.68573834
E421664,HUANUCO,A4269,TUMANHUARI CA - CARRETERA TUMANHUARI,-9.847885684,-76.69210313
E421610,HUANUCO,A4272,JARPO CA - CARRETERA JARPO,-9.786765789,-76.56732192
E421663,HUANUCO,A4269,HUALPAYUNCA CA - CARRETERA HUALPAYUNCA,-9.836418532,-76.6773096
E421609,HUANUCO,A4272,SAN JUAN DE PAJO CA - CARRETERA SAN JUAN DE PAJO,-9.795149793,-76.5596137
E421654,HUANUCO,A4270,NUEVA JERUSALEN CA - CARRETERA NUEVA JERUSALEN,-9.82894435,-76.87259441
E421656,HUANUCO,A4270,PAMPA ESPERANZA CA - CARRETERA PAMPA ESPERANZA,-9.813484982,-76.87293279
E421522,HUANUCO,A4268,OBASPAMPA CA - CARRETERA OBASPAMPA,-9.783170513,-76.66016752
E421525,HUANUCO,A4272,CARHUAC CA - CARRETERA CARHUAC,-9.814574605,-76.62118708
E421526,HUANUCO,A4272,HUAMASH CA - CARRETERA HUAMASH,-9.805536891,-76.624753
E421655,HUANUCO,A4270,ESTANQUE CA - CARRETERA ESTANQUE,-9.814211179,-76.88658825
E421523,HUANUCO,A4268,SAN ANTONIO DE AYMARA CA - CARRETERA SAN ANTONIO DE AYMARA,-9.776884569,-76.64189196
E421658,HUANUCO,A4270,VISTA ALEGRE CA - CARRETERA VISTA ALEGRE,-9.814696684,-76.83987303
E421528,HUANUCO,A4271,COCHABAMBA CA - CARRETERA COCHABAMBA,-9.793435919,-76.81753447
E421594,HUANUCO,A4272,ISCOPAMPA CA - CARRETERA ISCOPAMPA,-9.946414407,-76.75571793
E421527,HUANUCO,A4271,COCHABAMBA CA - CARRETERA COCHABAMBA,-9.795520954,-76.82056404
E421592,HUANUCO,A4272,HUARACAYOC CA - CARRETERA HUARACAYOC,-10.01864614,-76.78267499
E421597,HUANUCO,A4272,YANATAPTA CA - CARRETERA YANATAPTA,-9.941009491,-76.69165951
E421591,HUANUCO,A4272,TANTANA CA - CARRETERA TANTANA,-9.965901402,-76.7973263
E421596,HUANUCO,A4272,BUENA VISTA CA - CARRETERA BUENA VISTA,-9.966912139,-76.71576368
E421529,HUANUCO,A4271,CARMEN GRANDE DE QUILLIN CA - CARRETERA CARMEN GRANDE DE QUILLIN,-9.789179623,-76.82058783
E421590,HUANUCO,A4272,SECCHA CA - CARRETERA SECCHA,-9.915270202,-76.80698536
E421593,HUANUCO,A4272,WARIWAYIN CA - CARRETERA WARIWAYIN,-9.912170802,-76.74906157
E421595,HUANUCO,A4272,VISTA ALEGRE CA - CARRETERA VISTA ALEGRE,-9.976897372,-76.74753249
E421533,HUANUCO,A4271,SAN JUAN GLORIOSO CA - CARRETERA SAN JUAN GLORIOSO,-9.773429261,-76.82504009
E421589,HUANUCO,A4272,PATOPAMPA CA - CARRETERA PATOPAMPA,-9.913834725,-76.77686634
E421588,HUANUCO,A4272,PULPUYAC CA - CARRETERA PULPUYAC,-9.897799537,-76.78105841
E421530,HUANUCO,A4271,RACUAY CA - CARRETERA RACUAY,-9.776361008,-76.83184775
E421587,HUANUCO,A4272,PROGRESO CA - CARRETERA PROGRESO,-9.861982931,-76.77007652
E421586,HUANUCO,A4272,BUENA VISTA DE CHUMIPATA CA - CARRETERA BUENA VISTA DE CHUMIPATA,-9.839576765,-76.79137388
E421531,HUANUCO,A4271,RACUAY CA - CARRETERA RACUAY,-9.773486119,-76.83570414
E421548,HUANUCO,A4271,ISMOCRUZ CA - CARRETERA ISMOCRUZ,-9.619349431,-76.83929608
E421535,HUANUCO,A4271,SANTA ROSA CA - CARRETERA SANTA ROSA,-9.766516926,-76.84953549
E421534,HUANUCO,A4271,TRES DE MAYO PITEG CA - CARRETERA TRES DE MAYO PITEG,-9.787000295,-76.84390293
E421547,HUANUCO,A4271,JIRCACANCHA CA - CARRETERA JIRCACANCHA,-9.633987158,-76.84770504
E421546,HUANUCO,A4271,BANDERAPUQUIO CA - CARRETERA BANDERAPUQUIO,-9.66816207,-76.83316117
E421532,HUANUCO,A4271,DIVISORIA CA - CARRETERA DIVISORIA,-9.762201631,-76.84231029
E421537,HUANUCO,A4271,NUEVA PALESTINA CA - CARRETERA NUEVA PALESTINA,-9.76297317,-76.82120888
E421536,HUANUCO,A4271,WILCAPUQUIO CA - CARRETERA WILCAPUQUIO,-9.767019676,-76.82032983
E421545,HUANUCO,A4271,RONDOBAMBA CA - CARRETERA RONDOBAMBA,-9.685250478,-76.81902901
E421538,HUANUCO,A4271,COCHAPATA CA - CARRETERA COCHAPATA,-9.749563165,-76.82230365
E421544,HUANUCO,A4271,TASGASH CA - CARRETERA TASGASH,-9.69374532,-76.83678671
E421541,HUANUCO,A4271,GOYLLARCANCHA CA - CARRETERA GOYLLARCANCHA,-9.725329723,-76.81045558
E421540,HUANUCO,A4271,LAGCHI CA - CARRETERA LAGCHI,-9.740195257,-76.83492631
E421543,HUANUCO,A4271,PILLUYACU CA - CARRETERA PILLUYACU,-9.70046717,-76.85259145
E421542,HUANUCO,A4271,GOLLUMYA CA - CARRETERA GOLLUMYA,-9.721650963,-76.82815968
E421539,HUANUCO,A4271,TAMBILLOS CA - CARRETERA TAMBILLOS,-9.739787609,-76.82643781
E421549,HUANUCO,A4271,CHUYAS CA - CARRETERA CHUYAS,-9.582107334,-76.83792656
E421581,HUANUCO,A4271,HUAMANRIPA CA - CARRETERA HUAMANRIPA,-9.416874365,-76.75922585
E421598,HUANUCO,A4272,SAN ANTONIO APARAN CA - CARRETERA SAN ANTONIO APARAN,-9.965289585,-76.65817912
E421574,HUANUCO,A4271,SAN JERONIMO DE CHONTA CA - CARRETERA SAN JERONIMO DE CHONTA,-9.461352907,-76.85111904
E421559,HUANUCO,A4271,TRINIDAD DE HUARIHUAYIN CA - CARRETERA TRINIDAD DE HUARIHUAYIN,-9.631386328,-76.76818684
E421558,HUANUCO,A4271,IRMA CHICO CA - CARRETERA IRMA CHICO,-9.618089078,-76.75774046
E421599,HUANUCO,A4272,CHURIN CA - CARRETERA CHURIN,-9.967789299,-76.63806362
E421564,HUANUCO,A4271,TAULLI CA - CARRETERA TAULLI,-9.526403693,-76.83780669
E421557,HUANUCO,A4271,IRMA GRANDE CA - CARRETERA IRMA GRANDE,-9.605552812,-76.75427221
E421524,HUANUCO,A4269,MESAPATA CA - CARRETERA MESAPATA,-9.810750909,-76.64429648
E421602,HUANUCO,A4272,BUENOS AIRES DE CHAINAS CA - CARRETERA BUENOS AIRES DE CHAINAS,-9.915537569,-76.61531265
E421555,HUANUCO,A4271,CASHASH CA - CARRETERA CASHASH,-9.587378627,-76.80159762
E421553,HUANUCO,A4271,HUALGOY CA - CARRETERA HUALGOY,-9.538057736,-76.80346735
E421611,HUANUCO,A4272,SAN FRANCISCO DE COCHAMARCA CA - CARRETERA SAN FRANCISCO DE COCHAMARCA,-9.829646354,-76.6546019
E421554,HUANUCO,A4271,HUAYU CA - CARRETERA HUAYU,-9.56279756,-76.79849192
E421519,HUANUCO,A4268,YANUNA CA - CARRETERA YANUNA,-9.679481855,-76.74167121
E421695,HUANUCO,A4268,VISTA ALEGRE 2 (TINTAYOC) CA - CARRETERA VISTA ALEGRE 2 (TINTAYOC),-9.791533587,-76.79522942
E421516,HUANUCO,A4268,SAN PEDRO CA - CARRETERA SAN PEDRO,-9.721570741,-76.79512871
E421506,HUANUCO,A4268,VISTA ALEGRE 1 CA - CARRETERA VISTA ALEGRE 1,-9.781269808,-76.79574237
E421507,HUANUCO,A4268,CHOGOPAMPA CA - CARRETERA CHOGOPAMPA,-9.77580216,-76.79143869
E421520,HUANUCO,A4268,MARISCAL CASTILLA CA - CARRETERA MARISCAL CASTILLA,-9.654247061,-76.74372254
E421510,HUANUCO,A4268,HUARIHUAYIN CA - CARRETERA HUARIHUAYIN,-9.755983509,-76.73881864
E421521,HUANUCO,A4268,SAN  ROQUE CA - CARRETERA SAN ROQUE,-9.648035861,-76.73733286
E421511,HUANUCO,A4268,PARAISO DE COLPA CA - CARRETERA PARAISO DE COLPA,-9.777935705,-76.74048078
E421512,HUANUCO,A4268,BUENA VISTA CA - CARRETERA BUENA VISTA,-9.790360189,-76.74789912
E421513,HUANUCO,A4268,GOYLLARMARCA CA - CARRETERA GOYLLARMARCA,-9.798215672,-76.74423111
E421508,HUANUCO,A4268,OCROSPATA CA - CARRETERA OCROSPATA,-9.741170645,-76.75934264
E421518,HUANUCO,A4268,OGOPAMPA CA - CARRETERA OGOPAMPA,-9.714887931,-76.72839585
E421509,HUANUCO,A4268,COCHAYAN CA - CARRETERA COCHAYAN,-9.745615997,-76.73552012
E421515,HUANUCO,A4268,VILLA DE RETAMA CA - CARRETERA VILLA DE RETAMA,-9.740340325,-76.78067757
E421517,HUANUCO,A4268,BUENOS AIRES CA - CARRETERA BUENOS AIRES,-9.714684439,-76.7938204
E421575,HUANUCO,A4271,CONTAN CA - CARRETERA CONTAN,-9.423411213,-76.79573379
E421570,HUANUCO,A4271,PUMACAHUA CA - CARRETERA PUMACAHUA,-9.488586633,-76.90557717
E421673,HUANUCO,A4258,PACHAHUARI CA - CARRETERA PACHAHUARI,-9.988879878,-76.5221322
E421577,HUANUCO,A4271,NUEVA ESPERANZA CA - CARRETERA NUEVA ESPERANZA,-9.51207555,-76.78746022
E421571,HUANUCO,A4271,LLAYPE CA - CARRETERA LLAYPE,-9.482944596,-76.95324174
E421576,HUANUCO,A4271,PALANCA CA - CARRETERA PALANCA,-9.592917358,-76.74156903
E421560,HUANUCO,A4271,MORCA CA - CARRETERA MORCA,-9.552585949,-76.76525032
E421551,HUANUCO,A4271,YANAG CA - CARRETERA YANAG,-9.560855139,-76.84277273
E421573,HUANUCO,A4271,ILLAHUASI CA - CARRETERA ILLAHUASI,-9.461340719,-76.9782231
E421612,HUANUCO,A4272,LAGOPAMPA CA - CARRETERA LAGOPAMPA,-10.01859209,-76.68957265
E421615,HUANUCO,A4272,PORVENIR DE SAN CRISTOBAL CA - CARRETERA PORVENIR DE SAN CRISTOBAL,-10.02993067,-76.68530307
E421550,HUANUCO,A4271,CHAURE CA - CARRETERA CHAURE,-9.564727315,-76.82103593
E421613,HUANUCO,A4272,CHOGORRAHUAY CA - CARRETERA CHOGORRAHUAY,-10.02913376,-76.69271769
E421614,HUANUCO,A4272,HUAMPON CA - CARRETERA HUAMPON,-10.03489134,-76.6971397
E421667,HUANUCO,A4258,ISIPAMPA CA - CARRETERA ISIPAMPA,-9.846868117,-76.5397476
E421563,HUANUCO,A4271,SAN MATEO CA - CARRETERA SAN MATEO,-9.511546064,-76.8045285
E421562,HUANUCO,A4271,SAN ROQUE CA - CARRETERA SAN ROQUE,-9.514658248,-76.8185254
E421572,HUANUCO,A4271,SANTA CRUZ DE CARHUANCHO CA - CARRETERA SANTA CRUZ DE CARHUANCHO,-9.526416686,-76.94924033
E421556,HUANUCO,A4271,MILPO CA - CARRETERA MILPO,-9.56987921,-76.77627332
E421626,HUANUCO,A4272,SAN ANTONIO DE OCOPA CA - CARRETERA SAN ANTONIO DE OCOPA,-10.04169245,-76.73976003
E421629,HUANUCO,A4272,SAN LUIS DE UCRUPAMPA CA - CARRETERA SAN LUIS DE UCRUPAMPA,-10.06531978,-76.75073694
E421759,HUANUCO,A4271,CERRO AUQUI CA - CARRETERA CERRO AUQUI,-9.379491801,-76.80583633
E421760,HUANUCO,A4268,CERRO PIA CA - CARRETERA CERRO PIA,-9.599485509,-76.70380299
E421775,HUANUCO,A4272,CD - CIUDADELA QUEROPLACA CA - CARRETERA QUEROPALCA,-10.16518112,-76.79955329
E421786,HUANUCO,A4252,CD - CIUDADELA HUANUCO JR - JIRÓN ABTAO CUADRA 09,-9.927948149,-76.24190693
E421729,HUANUCO,A4257,AS - ASOCIACIÓN ANDABAMBA CL - CALLE ANDABAMBA,-10.00145789,-76.23678191
E421756,HUANUCO,A4257,AG - AGRUPACIÓN CAYRAN CL - CALLE CUNYAC,-9.985621341,-76.2899469
E421761,HUANUCO,A4257,AG - AGRUPACIÓN CHASQUI CA - CARRETERA HUANUCO PASCO,-10.13926584,-76.19725679
E421755,HUANUCO,A4257,BO - BARRIO TOMAYQUICHUA AL - ALAMEDA GARCILAZO DE LA VEGA,-10.07761401,-76.21629715
E421782,HUANUCO,A4272,BO - BARRIO LAURICOCHA CA - CARRETERA JESUS,-10.31516555,-76.65894966
E421783,HUANUCO,A4272,BO - BARRIO TUPAC AMARU CA - CARRETERA JESUS,-10.30829174,-76.79844027
E421781,HUANUCO,A4272,BO - BARRIO ROSAPAMPA CA - CARRETERA JESUS,-10.17768244,-76.62299608
E421780,HUANUCO,A4272,BO - BARRIO OROPUQUIO CA - CARRETERA JESUS,-10.21869671,-76.6043391
E421779,HUANUCO,A4272,BO - BARRIO QUINUASH CA - CARRETERA MARGOS,-10.1123435,-76.54873303
E421778,HUANUCO,A4272,BO - BARRIO YACUMALI CA - CARRETERA JIVIA,-10.03764035,-76.62576127
E421777,HUANUCO,A4272,BO - BARRIO MACAS CA - CARRETERA JIVIA,-10.04382224,-76.64131851
E421806,HUANUCO,A4270,JR - JIRÓN JR. COMERCIO - LA UNION,-9.834539169,-76.80364032
E421788,HUANUCO,A4272,PL - PLAZA CAURI,-10.14020162,-76.62247194
E421773,HUANUCO,A4271,CA - CARRETERA DISTRITO DE TANTAMAYO,-9.387245503,-76.71275335
E421798,HUANUCO,A4266,CO - CONJUNTO HABITACIONAL LAS LOMAS CA - CARRETERA PILLCOMARCA,-9.956059044,-76.25038546
E421725,HUANUCO,A4272,GUELLAYCANCHA CA - CARRETERA GUELLAYCANCHA,-9.863578101,-76.80481594
E421724,HUANUCO,A4272,GUELLAYCANCHA CA - CARRETERA GUELLAYCANCHA,-9.869981032,-76.81044299
E421723,HUANUCO,A4272,GUELLAYCANCHA CA - CARRETERA GUELLAYCANCHA,-9.880072928,-76.81271042
E421739,HUANUCO,A4268,CASACANCHA CA - CARRETERA JACHAHUAYIN,-9.764622024,-76.72982666
E421740,HUANUCO,A4268,CASACANCHA CA - CARRETERA CASACANCHA,-9.758841364,-76.72600281
